date,country,state,city,ibgeID,deaths,newCases,totalCases
2020-04-08,Brazil,BA,Gongogi/BA,2911501,0,1,1
2020-04-08,Brazil,SC,Governador Celso Ramos/SC,4206009,0,1,3
2020-04-08,Brazil,MG,Governador Valadares/MG,3127701,0,-1,2
2020-04-08,Brazil,SC,Gravatal/SC,4206207,0,0,5
2020-04-08,Brazil,RS,Gravataí/RS,4309209,0,0,11
2020-04-08,Brazil,SC,Guabiruba/SC,4206306,0,1,1
2020-04-08,Brazil,RJ,Guapimirim/RJ,3301850,0,0,3
2020-04-08,Brazil,GO,Guapó/GO,5209200,0,1,1
2020-04-08,Brazil,CE,Guaraciaba do Norte/CE,2305001,0,0,1
2020-04-08,Brazil,PR,Guaraniaçu/PR,4109302,0,0,2
2020-04-08,Brazil,ES,Guarapari/ES,3202405,0,0,3
2020-04-08,Brazil,PR,Guarapuava/PR,4109401,0,0,1
2020-04-08,Brazil,SP,Guararapes/SP,3518206,0,1,3
2020-04-08,Brazil,SP,Guararema/SP,3518305,0,2,2
2020-04-08,Brazil,SP,Guarujá/SP,3518701,0,0,6
2020-04-08,Brazil,SP,Guarulhos/SP,3518800,7,45,119
2020-04-08,Brazil,RS,Guaíba/RS,4309308,0,0,1
2020-04-08,Brazil,PR,Guaíra/PR,4108809,0,0,2
2020-04-08,Brazil,MG,Guimarânia/MG,3128907,0,0,1
2020-04-08,Brazil,TO,Gurupi/TO,1709500,0,1,1
2020-04-08,Brazil,RS,Harmonia/RS,4309555,0,1,3
2020-04-08,Brazil,GO,Hidrolândia/GO,5209705,0,0,0
2020-04-08,Brazil,CE,Horizonte/CE,2305233,0,0,6
2020-04-08,Brazil,SP,Hortolândia/SP,3519071,0,0,2
2020-04-08,Brazil,AL,INDEFINIDA/AL,27,1,0,6
2020-04-08,Brazil,AM,INDEFINIDA/AM,13,0,0,0
2020-04-08,Brazil,AP,INDEFINIDA/AP,16,1,0,0
2020-04-08,Brazil,BA,INDEFINIDA/BA,29,0,0,0
2020-04-08,Brazil,CE,INDEFINIDA/CE,23,3,101,113
2020-04-08,Brazil,ES,INDEFINIDA/ES,32,0,0,0
2020-04-08,Brazil,GO,INDEFINIDA/GO,52,0,4,4
2020-04-08,Brazil,MG,INDEFINIDA/MG,31,0,4,14
2020-04-08,Brazil,MT,INDEFINIDA/MT,51,0,0,2
2020-04-08,Brazil,PA,INDEFINIDA/PA,15,0,2,2
2020-04-08,Brazil,PE,INDEFINIDA/PE,26,1,0,7
2020-04-08,Brazil,PR,INDEFINIDA/PR,41,0,3,11
2020-04-08,Brazil,RJ,INDEFINIDA/RJ,33,0,0,1
2020-04-08,Brazil,RN,INDEFINIDA/RN,24,0,5,9
2020-04-08,Brazil,SC,INDEFINIDA/SC,42,0,1,11
2020-04-08,Brazil,SP,INDEFINIDA/SP,35,0,9,86
2020-04-08,Brazil,PR,Ibaiti/PR,4109708,0,0,1
2020-04-08,Brazil,PR,Ibema/PR,4109757,0,0,1
2020-04-08,Brazil,BA,Ibirataia/BA,2912905,0,0,3
2020-04-08,Brazil,ES,Ibiraçu/ES,3202504,0,0,1
2020-04-08,Brazil,SP,Ibiúna/SP,3519709,0,0,1
2020-04-08,Brazil,BA,Ibotirama/BA,2913200,0,0,1
2020-04-08,Brazil,MA,Icatu/MA,2105104,0,1,1
2020-04-08,Brazil,CE,Icó/CE,2305407,0,0,3
2020-04-08,Brazil,PB,Igaracy/PB,2502607,0,0,1
2020-04-08,Brazil,PE,Igarassu/PE,2606804,0,0,1
2020-04-08,Brazil,RJ,Iguaba Grande/RJ,3301876,2,0,3
2020-04-08,Brazil,CE,Iguatu/CE,2305506,1,0,2
2020-04-08,Brazil,SP,Ilha Comprida/SP,3520426,0,1,6
2020-04-08,Brazil,BA,Ilhéus/BA,2913606,0,4,22
2020-04-08,Brazil,SC,Imbituba/SC,4207304,0,0,6
2020-04-08,Brazil,MA,Imperatriz/MA,2105302,0,0,4
2020-04-08,Brazil,SC,Indaial/SC,4207502,0,0,2
2020-04-08,Brazil,SP,Indaiatuba/SP,3520509,0,0,3
2020-04-08,Brazil,MG,Ipaba/MG,3131158,0,1,1
2020-04-08,Brazil,CE,Ipaporanga/CE,2305654,0,0,1
2020-04-08,Brazil,MG,Ipatinga/MG,3131307,0,1,3
2020-04-08,Brazil,BA,Ipiaú/BA,2913903,1,0,6
2020-04-08,Brazil,PE,Ipubi/PE,2607307,0,0,1
2020-04-08,Brazil,CE,Ipueiras/CE,2305902,0,0,1
2020-04-08,Brazil,SP,Iracemápolis/SP,3521408,0,0,1
2020-04-08,Brazil,AM,Iranduba/AM,1301852,0,6,9
2020-04-08,Brazil,SC,Irati/SC,4207858,0,0,1
2020-04-08,Brazil,PR,Iretama/PR,4110805,0,0,1
2020-04-08,Brazil,SE,Itabaiana/SE,2802908,0,0,1
2020-04-08,Brazil,MG,Itabira/MG,3131703,0,0,1
2020-04-08,Brazil,RJ,Itaboraí/RJ,3301900,2,0,15
2020-04-08,Brazil,BA,Itabuna/BA,2914802,0,4,16
2020-04-08,Brazil,AM,Itacoatiara/AM,1301902,0,2,11
2020-04-08,Brazil,BA,Itagi/BA,2915106,0,1,1
2020-04-08,Brazil,BA,Itagibá/BA,2915205,0,0,3
2020-04-08,Brazil,RJ,Itaguaí/RJ,3302007,0,0,3
2020-04-08,Brazil,CE,Itaitinga/CE,2306256,1,0,1
2020-04-08,Brazil,PA,Itaituba/PA,1503606,0,0,3
2020-04-08,Brazil,SC,Itajaí/SC,4208203,1,3,26
2020-04-08,Brazil,BA,Itajuípe/BA,2915502,0,0,3
2020-04-08,Brazil,BA,Itamaraju/BA,2915601,0,0,1
2020-04-08,Brazil,SP,Itanhaém/SP,3522109,0,0,2
2020-04-08,Brazil,CE,Itapajé/CE,2306306,0,0,1
2020-04-08,Brazil,SP,Itapecerica da Serra/SP,3522208,1,8,20
2020-04-08,Brazil,SC,Itapema/SC,4208302,0,0,3
2020-04-08,Brazil,ES,Itapemirim/ES,3202801,0,0,1
2020-04-08,Brazil,RJ,Itaperuna/RJ,3302205,0,0,2
2020-04-08,Brazil,BA,Itapetinga/BA,2916401,1,1,3
2020-04-08,Brazil,SP,Itapetininga/SP,3522307,0,0,1
2020-04-08,Brazil,MG,Itapeva/MG,3133600,0,0,1
2020-04-08,Brazil,SP,Itapevi/SP,3522505,2,1,13
2020-04-08,Brazil,CE,Itapipoca/CE,2306405,0,0,1
2020-04-08,Brazil,SP,Itapira/SP,3522604,0,0,1
2020-04-08,Brazil,SC,Itapiranga/SC,4208401,0,0,1
2020-04-08,Brazil,SP,Itaquaquecetuba/SP,3523107,0,5,20
2020-04-08,Brazil,BA,Itarantim/BA,2916807,0,0,1
2020-04-08,Brazil,SP,Itararé/SP,3523206,0,0,1
2020-04-08,Brazil,SP,Itatiba/SP,3523404,1,0,1
2020-04-08,Brazil,BA,Itatim/BA,2916856,0,1,1
2020-04-08,Brazil,BA,Itororó/BA,2917102,0,0,4
2020-04-08,Brazil,SP,Itu/SP,3523909,0,0,1
2020-04-08,Brazil,GO,Itumbiara/GO,5211503,0,1,3
2020-04-08,Brazil,SP,Itupeva/SP,3524006,0,0,1
2020-04-08,Brazil,PR,Ivaiporã/PR,4111506,0,1,1
2020-04-08,Brazil,RS,Ivoti/RS,4310801,1,0,4
2020-04-08,Brazil,SC,Içara/SC,4207007,0,0,1
2020-04-08,Brazil,PE,Jaboatão dos Guararapes/PE,2607901,2,2,26
2020-04-08,Brazil,SP,Jaboticabal/SP,3524303,1,0,4
2020-04-08,Brazil,SP,Jacareí/SP,3524402,0,1,1
2020-04-08,Brazil,CE,Jaguaribe/CE,2306900,1,0,3
2020-04-08,Brazil,SP,Jaguariúna/SP,3524709,0,0,1
2020-04-08,Brazil,SC,Jaguaruna/SC,4208807,0,0,2
2020-04-08,Brazil,SP,Jales/SP,3524808,0,1,1
2020-04-08,Brazil,MG,Janaúba/MG,3135100,0,0,2
2020-04-08,Brazil,SP,Jandira/SP,3525003,0,0,3
2020-04-08,Brazil,RJ,Japeri/RJ,3302270,0,0,1
2020-04-08,Brazil,SC,Jaraguá do Sul/SC,4208906,0,0,6
2020-04-08,Brazil,RO,Jaru/RO,1100114,0,0,1
2020-04-08,Brazil,GO,Jataí/GO,5211909,0,1,4
2020-04-08,Brazil,SP,Jaú/SP,3525300,0,0,1
2020-04-08,Brazil,MG,Jeceaba/MG,3135407,0,0,1
2020-04-08,Brazil,BA,Jequié/BA,2918001,0,0,1
2020-04-08,Brazil,RO,Ji-Paraná/RO,1100122,0,0,1
2020-04-08,Brazil,SP,Joanópolis/SP,3525508,0,1,1
2020-04-08,Brazil,SC,Joaçaba/SC,4209003,0,0,1
2020-04-08,Brazil,SC,Joinville/SC,4209102,1,4,30
2020-04-08,Brazil,SP,José Bonifácio/SP,3525706,0,0,2
2020-04-08,Brazil,PB,João Pessoa/PB,2507507,4,10,40
2020-04-08,Brazil,CE,Juazeiro do Norte/CE,2307304,0,0,3
2020-04-08,Brazil,BA,Juazeiro/BA,2918407,0,0,3
2020-04-08,Brazil,MG,Juiz de Fora/MG,3136702,0,4,46
2020-04-08,Brazil,PB,Junco do Seridó/PB,2507804,1,0,1
2020-04-08,Brazil,SP,Jundiaí/SP,3525904,1,4,11
2020-04-08,Brazil,AM,Jutaí/AM,1302306,0,0,0
2020-04-08,Brazil,SC,Lages/SC,4209300,0,1,5
2020-04-08,Brazil,MG,Lagoa da Prata/MG,3137205,0,0,11
2020-04-08,Brazil,PE,Lagoa do Carro/PE,2608453,1,0,1
2020-04-08,Brazil,SC,Laguna/SC,4209409,0,0,3
2020-04-08,Brazil,RS,Lajeado/RS,4311403,0,0,11
2020-04-08,Brazil,MT,Lambari D'Oeste/MT,5105234,0,1,1
2020-04-08,Brazil,PR,Lapa/PR,4113205,0,0,2
2020-04-08,Brazil,SP,Laranjal Paulista/SP,3526407,1,2,2
2020-04-08,Brazil,BA,Lauro de Freitas/BA,2919207,1,0,19
2020-04-08,Brazil,CE,Lavras da Mangabeira/CE,2307502,0,0,1
2020-04-08,Brazil,MG,Lavras/MG,3138203,0,0,3
2020-04-08,Brazil,SP,Lençóis Paulista/SP,3526803,0,0,2
2020-04-08,Brazil,PR,Leópolis/PR,4113403,0,0,1
2020-04-08,Brazil,SP,Limeira/SP,3526902,0,0,2
2020-04-08,Brazil,CE,Limoeiro do Norte/CE,2307601,0,0,1
2020-04-08,Brazil,ES,Linhares/ES,3203205,0,0,8
2020-04-08,Brazil,PR,Londrina/PR,4113700,2,5,59
2020-04-08,Brazil,SP,Louveira/SP,3527306,0,0,1
2020-04-08,Brazil,MT,Lucas do Rio Verde/MT,5105259,1,0,1
2020-04-08,Brazil,GO,Luziânia/GO,5212501,1,0,6
2020-04-08,Brazil,RN,Luís Gomes/RN,2407005,0,0,1
2020-04-08,Brazil,PE,Macaparana/PE,2609006,1,0,1
2020-04-08,Brazil,AP,Macapá/AP,1600303,1,48,95
2020-04-08,Brazil,RJ,Macaé/RJ,3302403,0,0,6
2020-04-08,Brazil,RN,Macaíba/RN,2407104,0,0,2
2020-04-08,Brazil,AL,Maceió/AL,2704302,2,3,27
2020-04-08,Brazil,MG,Machado/MG,3139003,0,0,1
2020-04-08,Brazil,SC,Mafra/SC,4210100,0,0,1
2020-04-08,Brazil,RJ,Magé/RJ,3302502,0,0,7
2020-04-08,Brazil,SP,Mairiporã/SP,3528502,2,0,7
2020-04-08,Brazil,AM,Manacapuru/AM,1302504,3,2,44
2020-04-08,Brazil,AM,Manaus/AM,1302603,25,152,712
2020-04-08,Brazil,PR,Mandirituba/PR,4114302,0,1,2
2020-04-08,Brazil,RJ,Mangaratiba/RJ,3302601,0,0,2
2020-04-08,Brazil,MG,Manhuaçu/MG,3139409,0,0,1
2020-04-08,Brazil,AM,Manicoré/AM,1302702,0,1,1
2020-04-08,Brazil,PA,Marabá/PA,1504208,0,0,2
2020-04-08,Brazil,CE,Maracanaú/CE,2307650,1,0,17
2020-04-08,Brazil,CE,Maranguape/CE,2307700,0,0,2
2020-04-08,Brazil,RS,Marau/RS,4311809,0,0,7
2020-04-08,Brazil,PR,Marechal Cândido Rondon/PR,4114609,0,0,2
2020-04-08,Brazil,AL,Marechal Deodoro/AL,2704708,0,0,2
2020-04-08,Brazil,MG,Mariana/MG,3140001,1,0,3
2020-04-08,Brazil,RJ,Maricá/RJ,3302700,1,1,10
2020-04-08,Brazil,PR,Maringá/PR,4115200,2,2,25
2020-04-08,Brazil,PA,Marituba/PA,1504422,0,0,3
2020-04-08,Brazil,PR,Mariópolis/PR,4115309,0,0,2
2020-04-08,Brazil,SP,Marília/SP,3529005,0,0,2
2020-04-08,Brazil,PR,Matinhos/PR,4115705,0,0,2
2020-04-08,Brazil,MG,Matozinhos/MG,3141108,0,0,1
2020-04-08,Brazil,SP,Matão/SP,3529302,0,0,2
2020-04-08,Brazil,CE,Mauriti/CE,2308104,0,0,1
2020-04-08,Brazil,SP,Mauá/SP,3529401,0,4,32
2020-04-08,Brazil,BA,Medeiros Neto/BA,2921104,0,0,1
2020-04-08,Brazil,PR,Medianeira/PR,4115804,0,0,4
2020-04-08,Brazil,RJ,Mesquita/RJ,3302858,1,2,9
2020-04-08,Brazil,RJ,Miguel Pereira/RJ,3302908,1,0,1
2020-04-08,Brazil,RS,Minas do Leão/RS,4312252,0,0,2
2020-04-08,Brazil,SP,Mirassol/SP,3530300,0,1,3
2020-04-08,Brazil,SP,Mococa/SP,3530508,0,1,1
2020-04-08,Brazil,SP,Mogi Guaçu/SP,3530706,1,1,2
2020-04-08,Brazil,SP,Mogi das Cruzes/SP,3530607,0,3,30
2020-04-08,Brazil,RN,Monte Alegre/RN,2407807,0,0,1
2020-04-08,Brazil,SP,Monte Alto/SP,3531308,0,0,1
2020-04-08,Brazil,MG,Montes Claros/MG,3143302,1,0,1
2020-04-08,Brazil,GO,Montividiu/GO,5213756,0,1,1
2020-04-08,Brazil,PE,Moreno/PE,2609402,0,0,2
2020-04-08,Brazil,SC,Morro da Fumaça/SC,4211207,0,0,1
2020-04-08,Brazil,RN,Mossoró/RN,2408003,5,0,63
2020-04-08,Brazil,MG,Muriaé/MG,3143906,0,0,4
2020-04-08,Brazil,MG,Nanuque/MG,3144300,0,0,2
2020-04-08,Brazil,RN,Natal/RN,2408102,3,0,116
2020-04-08,Brazil,SC,Navegantes/SC,4211306,0,0,4
2020-04-08,Brazil,RJ,Nilópolis/RJ,3303203,0,1,10
2020-04-08,Brazil,RJ,Niterói/RJ,3303302,2,12,106
2020-04-08,Brazil,SE,Nossa Senhora da Glória/SE,2804508,0,0,1
2020-04-08,Brazil,MS,Nova Andradina/MS,5006200,0,0,9
2020-04-08,Brazil,RJ,Nova Friburgo/RJ,3303401,0,0,7
2020-04-08,Brazil,GO,Nova Glória/GO,5214861,0,0,1
2020-04-08,Brazil,RJ,Nova Iguaçu/RJ,3303500,2,12,50
2020-04-08,Brazil,MG,Nova Lima/MG,3144805,0,0,37
2020-04-08,Brazil,MT,Nova Monte Verde/MT,5108956,0,0,1
2020-04-08,Brazil,MT,Nova Mutum/MT,5106224,0,0,1
2020-04-08,Brazil,SP,Nova Odessa/SP,3533403,1,0,1
2020-04-08,Brazil,RS,Nova Palma/RS,4313102,0,0,1
2020-04-08,Brazil,BA,Nova Soure/BA,2922904,0,0,1
2020-04-08,Brazil,GO,Nova Veneza/GO,5215009,0,0,1
2020-04-08,Brazil,ES,Nova Venécia/ES,3203908,0,0,1
2020-04-08,Brazil,AM,Novo Airão/AM,1303205,1,0,1
2020-04-08,Brazil,RS,Novo Hamburgo/RS,4313409,2,0,23
2020-04-08,Brazil,CE,Novo Oriente/CE,2309409,0,0,2
2020-04-08,Brazil,PA,Novo Progresso/PA,1505031,0,0,1
2020-04-08,Brazil,PA,Oeiras do Pará/PA,1505205,0,0,1
2020-04-08,Brazil,AP,Oiapoque/AP,1600501,0,0,1
2020-04-08,Brazil,PE,Olinda/PE,2609600,5,3,21
2020-04-08,Brazil,SP,Olímpia/SP,3533908,0,2,2
2020-04-08,Brazil,SP,Orlândia/SP,3534302,0,0,2
2020-04-08,Brazil,SP,Osasco/SP,3534401,6,15,99
2020-04-08,Brazil,RS,Osório/RS,4313508,0,0,2
2020-04-08,Brazil,BA,Ouriçangas/BA,2923308,0,0,0
2020-04-08,Brazil,MG,Ouro Fino/MG,3146008,1,0,1
2020-04-08,Brazil,RO,Ouro Preto do Oeste/RO,1100155,0,1,1
2020-04-08,Brazil,CE,Pacatuba/CE,2309706,0,0,2
2020-04-08,Brazil,SE,Pacatuba/SE,2804904,0,1,1
2020-04-08,Brazil,SC,Palhoça/SC,4211900,1,1,4
2020-04-08,Brazil,PE,Palmares/PE,2610004,1,0,2
2020-04-08,Brazil,PR,Palmas/PR,4117602,0,0,1
2020-04-08,Brazil,TO,Palmas/TO,1721000,0,2,15
2020-04-08,Brazil,AL,Palmeira dos Índios/AL,2706307,0,0,1
2020-04-08,Brazil,PR,Palmeira/PR,4117701,0,0,2
2020-04-08,Brazil,BA,Palmeiras/BA,2923506,0,0,1
2020-04-08,Brazil,SC,Papanduva/SC,4212205,0,0,2
2020-04-08,Brazil,MG,Paracatu/MG,3147006,0,0,1
2020-04-08,Brazil,MG,Paraisópolis/MG,3147303,1,1,2
2020-04-08,Brazil,PR,Paranaguá/PR,4118204,1,1,6
2020-04-08,Brazil,GO,Paranaiguara/GO,5216304,0,0,1
2020-04-08,Brazil,PR,Paranavaí/PR,4118402,0,0,3
2020-04-08,Brazil,PA,Parauapebas/PA,1505536,0,0,3
2020-04-08,Brazil,RS,Paraí/RS,4314001,0,0,2
2020-04-08,Brazil,RJ,Paraíba do Sul/RJ,3303708,0,0,3
2020-04-08,Brazil,RS,Pareci Novo/RS,4314035,0,0,1
2020-04-08,Brazil,AM,Parintins/AM,1303403,1,2,6
2020-04-08,Brazil,SP,Pariquera-Açu/SP,3536208,0,1,2
2020-04-08,Brazil,RN,Parnamirim/RN,2403251,0,2,30
2020-04-08,Brazil,PI,Parnaíba/PI,2207702,1,0,1
2020-04-08,Brazil,RN,Passa e Fica/RN,2409100,0,0,1
2020-04-08,Brazil,PE,Passira/PE,2610509,0,1,1
2020-04-08,Brazil,RS,Passo Fundo/RS,4314100,0,1,15
2020-04-08,Brazil,PR,Pato Branco/PR,4118501,0,0,3
2020-04-08,Brazil,MG,Patos de Minas/MG,3148004,0,1,5
2020-04-08,Brazil,PB,Patos/PB,2510808,1,0,1
2020-04-08,Brazil,MG,Patrocínio/MG,3148103,0,1,6
2020-04-08,Brazil,PE,Paudalho/PE,2610608,1,0,4
2020-04-08,Brazil,PE,Paulista/PE,2610707,0,1,9
2020-04-08,Brazil,SC,Paulo Lopes/SC,4212304,0,0,2
2020-04-08,Brazil,SP,Paulínia/SP,3536505,0,0,2
2020-04-08,Brazil,MA,Paço do Lumiar/MA,2107506,1,3,9
2020-04-08,Brazil,PR,Peabiru/PR,4118808,0,0,1
2020-04-08,Brazil,CE,Pedra Branca/CE,2310506,0,0,1
2020-04-08,Brazil,SC,Pedras Grandes/SC,4212403,1,1,2
2020-04-08,Brazil,RS,Pelotas/RS,4314407,0,0,5
2020-04-08,Brazil,SP,Penápolis/SP,3537305,1,0,1
2020-04-08,Brazil,SP,Peruíbe/SP,3537602,0,1,3
2020-04-08,Brazil,SC,Pescaria Brava/SC,4212650,0,0,1
2020-04-08,Brazil,PE,Petrolina/PE,2611101,0,0,3
2020-04-08,Brazil,RJ,Petrópolis/RJ,3303906,1,2,22
2020-04-08,Brazil,SP,Pindamonhangaba/SP,3538006,0,0,1
2020-04-08,Brazil,SP,Pindorama/SP,3538105,0,1,1
2020-04-08,Brazil,CE,Pindoretama/CE,2310852,0,0,1
2020-04-08,Brazil,PR,Pinhais/PR,4119152,0,1,9
2020-04-08,Brazil,PR,Pinhão/PR,4119301,0,0,1
2020-04-08,Brazil,SP,Piracicaba/SP,3538709,0,2,12
2020-04-08,Brazil,PI,Piracuruca/PI,2208304,0,0,2
2020-04-08,Brazil,SP,Pirajuí/SP,3538907,0,0,1
2020-04-08,Brazil,PR,Piraquara/PR,4119509,0,1,2
2020-04-08,Brazil,RS,Piratini/RS,4314605,0,0,1
2020-04-08,Brazil,GO,Pires do Rio/GO,5217401,1,1,1
2020-04-08,Brazil,BA,Piripá/BA,2924702,0,0,1
2020-04-08,Brazil,MG,Piumhi/MG,3151503,0,0,1
2020-04-08,Brazil,AC,Plácido de Castro/AC,1200385,0,1,2
2020-04-08,Brazil,BA,Pojuca/BA,2925204,0,0,1
2020-04-08,Brazil,SC,Pomerode/SC,4213203,0,0,1
2020-04-08,Brazil,PR,Ponta Grossa/PR,4119905,0,0,5
2020-04-08,Brazil,MS,Ponta Porã/MS,5006606,0,0,1
2020-04-08,Brazil,RJ,Porciúncula/RJ,3304102,0,0,1
2020-04-08,Brazil,AC,Porto Acre/AC,1200807,0,0,1
2020-04-08,Brazil,RS,Porto Alegre/RS,4314902,6,7,279
2020-04-08,Brazil,SC,Porto Belo/SC,4213500,0,0,4
2020-04-08,Brazil,SP,Porto Feliz/SP,3540606,0,0,0
2020-04-08,Brazil,AL,Porto Real do Colégio/AL,2707503,0,0,1
2020-04-08,Brazil,RJ,Porto Real/RJ,3304110,0,0,1
2020-04-08,Brazil,BA,Porto Seguro/BA,2925303,0,0,10
2020-04-08,Brazil,RO,Porto Velho/RO,1100205,1,2,21
2020-04-08,Brazil,MG,Pouso Alegre/MG,3152501,1,1,9
2020-04-08,Brazil,SP,Poá/SP,3539806,1,1,7
2020-04-08,Brazil,MG,Poços de Caldas/MG,3151800,0,0,2
2020-04-08,Brazil,BA,Prado/BA,2925501,0,0,4
2020-04-08,Brazil,SP,Praia Grande/SP,3541000,0,1,12
2020-04-08,Brazil,AM,Presidente Figueiredo/AM,1303536,0,2,2
2020-04-08,Brazil,SP,Presidente Prudente/SP,3541406,0,1,1
2020-04-08,Brazil,SP,Presidente Venceslau/SP,3541505,1,0,2
2020-04-08,Brazil,MT,Primavera do Leste/MT,5107040,0,0,1
2020-04-08,Brazil,PR,Primeiro de Maio/PR,4120507,1,0,1
2020-04-08,Brazil,SP,Promissão/SP,3541604,0,0,1
2020-04-08,Brazil,SE,Propriá/SE,2805703,0,0,2
2020-04-08,Brazil,PR,Quatiguá/PR,4120705,1,0,2
2020-04-08,Brazil,RJ,Quatis/RJ,3304128,0,0,2
2020-04-08,Brazil,PR,Quatro Barras/PR,4120804,0,1,1
2020-04-08,Brazil,RJ,Queimados/RJ,3304144,0,0,5
2020-04-08,Brazil,PR,Quitandinha/PR,4121208,0,0,1
2020-04-08,Brazil,CE,Quixadá/CE,2311306,0,0,4
2020-04-08,Brazil,CE,Quixeramobim/CE,2311405,0,0,1
2020-04-08,Brazil,SC,Rancho Queimado/SC,4214300,0,0,2
2020-04-08,Brazil,MA,Raposa/MA,2109452,0,1,1
2020-04-08,Brazil,PE,Recife/PE,2611606,21,33,254
2020-04-08,Brazil,RJ,Resende/RJ,3304201,0,0,4
2020-04-08,Brazil,SP,Ribeirão Pires/SP,3543303,0,3,12
2020-04-08,Brazil,SP,Ribeirão Preto/SP,3543402,3,7,36
2020-04-08,Brazil,MG,Ribeirão das Neves/MG,3154606,0,0,2
2020-04-08,Brazil,RJ,Rio Bonito/RJ,3304300,2,0,3
2020-04-08,Brazil,PR,Rio Branco do Sul/PR,4122206,0,1,2
2020-04-08,Brazil,AC,Rio Branco/AC,1200401,2,6,45
2020-04-08,Brazil,SP,Rio Claro/SP,3543907,0,0,3
2020-04-08,Brazil,SP,Rio Grande da Serra/SP,3544103,0,3,4
2020-04-08,Brazil,RS,Rio Grande/RS,4315602,0,0,2
2020-04-08,Brazil,PR,Rio Negro/PR,4122305,0,1,2
2020-04-08,Brazil,MS,Rio Verde de Mato Grosso/MS,5007406,0,0,1
2020-04-08,Brazil,GO,Rio Verde/GO,5218805,0,1,9
2020-04-08,Brazil,RJ,Rio das Flores/RJ,3304508,0,1,1
2020-04-08,Brazil,RJ,Rio das Ostras/RJ,3304524,1,0,3
2020-04-08,Brazil,RJ,Rio de Janeiro/RJ,3304557,73,198,1449
2020-04-08,Brazil,RS,Rolante/RS,4316006,0,0,1
2020-04-08,Brazil,RO,Rolim de Moura/RO,1100288,0,0,1
2020-04-08,Brazil,PR,Rolândia/PR,4122404,0,0,1
2020-04-08,Brazil,MT,Rondonópolis/MT,5107602,0,1,7
2020-04-08,Brazil,MG,Sabará/MG,3156700,0,0,5
2020-04-08,Brazil,PE,Salgueiro/PE,2612208,0,2,3
2020-04-08,Brazil,SP,Salto de Pirapora/SP,3545308,0,0,2
2020-04-08,Brazil,SP,Salto/SP,3545209,0,1,2
2020-04-08,Brazil,BA,Salvador/BA,2927408,11,23,292
2020-04-08,Brazil,RS,Sananduva/RS,4316600,0,0,1
2020-04-08,Brazil,SC,Sangão/SC,4215455,0,0,1
2020-04-08,Brazil,RS,Sant'Ana do Livramento/RS,4317103,0,0,7
2020-04-08,Brazil,SP,Santa Branca/SP,3546009,1,0,2
2020-04-08,Brazil,BA,Santa Cruz Cabrália/BA,2927705,0,0,4
2020-04-08,Brazil,SP,Santa Cruz do Rio Pardo/SP,3546405,0,-1,1
2020-04-08,Brazil,RS,Santa Cruz do Sul/RS,4316808,0,0,1
2020-04-08,Brazil,PR,Santa Fé/PR,4123402,1,0,2
2020-04-08,Brazil,MA,Santa Inês/MA,2109908,0,0,1
2020-04-08,Brazil,SP,Santa Isabel/SP,3546801,0,-1,1
2020-04-08,Brazil,MG,Santa Luzia/MG,3157807,0,0,1
2020-04-08,Brazil,BA,Santa Maria da Vitória/BA,2928109,0,0,1
2020-04-08,Brazil,RS,Santa Maria/RS,4316907,0,6,8
2020-04-08,Brazil,CE,Santa Quitéria/CE,2312205,1,0,1
2020-04-08,Brazil,PB,Santa Rita/PB,2513703,0,2,4
2020-04-08,Brazil,SC,Santa Rosa de Lima/SC,4215604,0,0,1
2020-04-08,Brazil,RS,Santa Rosa/RS,4317202,0,1,4
2020-04-08,Brazil,ES,Santa Teresa/ES,3204609,0,0,1
2020-04-08,Brazil,SP,Santana de Parnaíba/SP,3547304,0,2,29
2020-04-08,Brazil,CE,Santana do Acaraú/CE,2312007,0,0,1
2020-04-08,Brazil,MG,Santana do Paraíso/MG,3158953,0,0,1
2020-04-08,Brazil,AP,Santana/AP,1600600,0,8,11
2020-04-08,Brazil,PA,Santarém/PA,1506807,1,0,10
2020-04-08,Brazil,RS,Santiago/RS,4317400,0,0,1
2020-04-08,Brazil,SC,Santo Amaro da Imperatriz/SC,4215703,0,0,1
2020-04-08,Brazil,SP,Santo André/SP,3547809,3,15,113
2020-04-08,Brazil,RS,Santo Antônio da Patrulha/RS,4317608,0,0,1
2020-04-08,Brazil,AM,Santo Antônio do Içá/AM,1303700,0,0,7
2020-04-08,Brazil,MG,Santo Antônio do Monte/MG,3160405,0,0,2
2020-04-08,Brazil,PA,Santo Antônio do Tauá/PA,1507003,0,0,1
2020-04-08,Brazil,RN,Santo Antônio/RN,2411502,0,0,1
2020-04-08,Brazil,SP,Santos/SP,3548500,3,22,109
2020-04-08,Brazil,RS,Sapiranga/RS,4319901,0,0,1
2020-04-08,Brazil,RS,Sapucaia do Sul/RS,4320008,0,1,3
2020-04-08,Brazil,RJ,Sapucaia/RJ,3305406,0,0,1
2020-04-08,Brazil,PR,Sarandi/PR,4126256,0,0,2
2020-04-08,Brazil,MG,Sarzedo/MG,3165537,0,0,1
2020-04-08,Brazil,MG,Senador Amaral/MG,3165578,0,0,1
2020-04-08,Brazil,GO,Senador Canedo/GO,5220454,0,0,1
2020-04-08,Brazil,CE,Senador Pompeu/CE,2312700,0,0,1
2020-04-08,Brazil,RS,Serafina Corrêa/RS,4320404,0,0,3
